FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB026019,CUST042504,P0129,Super fast delivery and genuine product,5,2025-07-11
FB026020,CUST043950,P0165,"Battery drains too fast, not worth the price",1,2024-06-19
FB026021,CUST035825,P0196,"Received a scratched unit, very disappointed",2,2023-12-24
FB026022,CUST021363,P0529,"Average performance, heats up a bit while gaming",3,2025-10-04
FB026023,CUST021091,P0529,"Phone is okay, expected slightly better battery",3,2025-11-24
FB026024,CUST001757,P0274,"Very happy with the purchase, smooth experience",4,2026-05-25
FB026025,CUST008538,P0003,"Phone is okay, expected slightly better battery",3,2025-10-11
FB026026,CUST039879,P0431,Build quality and after-sales support are great,4,2025-03-28
FB026027,CUST045577,P0333,Build quality and after-sales support are great,4,2025-06-27
FB026028,CUST035136,P0056,"Phone is okay, expected slightly better battery",3,2023-08-18
FB026029,CUST001110,P0035,"Excellent phone, camera quality is amazing",5,2024-08-25
FB026030,CUST017979,P0340,Warranty claim process was very slow,2,2026-04-25
FB026031,CUST048825,P0278,Loved the display and performance,5,2024-12-25
FB026032,CUST019336,P0387,Loved the display and performance,5,2026-04-22
FB026033,CUST039519,P0460,"Average performance, heats up a bit while gaming",3,2023-09-27
FB026034,CUST018432,P0189,"Very happy with the purchase, smooth experience",5,2025-06-03
FB026035,CUST036129,P0365,"Great value for money, battery life is superb",5,2024-07-29
FB026036,CUST028305,P0238,"Received a scratched unit, very disappointed",1,2023-12-03
FB026037,CUST039143,P0113,"It's fine, delivery took a couple of extra days",3,2025-02-28
FB026038,CUST003010,P0523,"Phone is okay, expected slightly better battery",3,2026-05-01
FB026039,CUST006367,P0487,"Phone is okay, expected slightly better battery",3,2024-08-20
FB026040,CUST014198,P0002,"Poor packaging, box was damaged on arrival",1,2023-10-20
FB026041,CUST013080,P0558,"Phone is okay, expected slightly better battery",3,2023-08-22
FB026042,CUST006995,P0005,"Phone hung frequently, had to get it exchanged",2,2023-09-19
FB026043,CUST019710,P0388,"It's fine, delivery took a couple of extra days",3,2025-06-13
FB026044,CUST030366,P0009,"Phone hung frequently, had to get it exchanged",2,2023-07-17
FB026045,CUST048013,P0171,"Phone hung frequently, had to get it exchanged",1,2025-08-10
FB026046,CUST042242,P0227,"Battery drains too fast, not worth the price",2,2024-09-18
FB026047,CUST009611,P0343,"Very happy with the purchase, smooth experience",5,2024-05-26
FB026048,CUST048705,P0591,Loved the display and performance,4,2025-04-01
FB026049,CUST010796,P0067,"Phone hung frequently, had to get it exchanged",1,2023-07-30
FB026050,CUST021701,P0547,Warranty claim process was very slow,2,2024-05-31
FB026051,CUST029010,P0326,"Very happy with the purchase, smooth experience",4,2024-05-18
FB026052,CUST004873,P0584,Warranty claim process was very slow,2,2026-01-12
FB026053,CUST032940,P0168,"Battery drains too fast, not worth the price",2,2026-06-07
FB026054,CUST000239,P0052,"Received a scratched unit, very disappointed",2,2024-08-17
FB026055,CUST010501,P0183,"Poor packaging, box was damaged on arrival",2,2025-03-10
FB026056,CUST040198,P0135,Loved the display and performance,4,2025-02-17
FB026057,CUST021870,P0409,"Average performance, heats up a bit while gaming",3,2026-02-15
FB026058,CUST020542,P0082,Warranty claim process was very slow,2,2024-09-17
FB026059,CUST025492,P0281,Loved the display and performance,5,2024-07-18
FB026060,CUST004880,P0446,Warranty claim process was very slow,1,2026-01-20
FB026061,CUST018298,P0484,Build quality and after-sales support are great,5,2023-10-02
FB026062,CUST012387,P0471,Build quality and after-sales support are great,4,2024-09-16
FB026063,CUST018756,P0349,Loved the display and performance,4,2025-04-18
FB026064,CUST025261,P0390,"Average performance, heats up a bit while gaming",3,2025-07-18
FB026065,CUST022825,P0282,"It's fine, delivery took a couple of extra days",3,2026-03-07
FB026066,CUST016651,P0457,"Poor packaging, box was damaged on arrival",1,2023-07-03
FB026067,CUST001599,P0052,"Phone hung frequently, had to get it exchanged",2,2025-12-22
FB026068,CUST025334,P0027,"Great value for money, battery life is superb",4,2025-06-16
FB026069,CUST036816,P0410,"Phone is okay, expected slightly better battery",3,2024-12-29
FB026070,CUST039076,P0171,"Received a scratched unit, very disappointed",2,2024-09-19
FB026071,CUST018228,P0307,"Battery drains too fast, not worth the price",1,2024-02-21
FB026072,CUST021614,P0308,"Average performance, heats up a bit while gaming",3,2026-06-25
FB026073,CUST008521,P0536,"Great value for money, battery life is superb",4,2026-05-11
FB026074,CUST034723,P0022,Super fast delivery and genuine product,5,2025-10-23
FB026075,CUST037529,P0084,"Phone hung frequently, had to get it exchanged",1,2025-09-27
FB026076,CUST048758,P0564,"Very happy with the purchase, smooth experience",4,2024-12-15
FB026077,CUST014652,P0246,"Very happy with the purchase, smooth experience",5,2025-03-30
FB026078,CUST010366,P0037,"Battery drains too fast, not worth the price",2,2025-02-10
FB026079,CUST013741,P0524,Loved the display and performance,5,2024-09-04
FB026080,CUST012137,P0249,Loved the display and performance,5,2026-01-01
FB026081,CUST040104,P0509,"Received a scratched unit, very disappointed",2,2024-05-21
FB026082,CUST004665,P0435,"Received a scratched unit, very disappointed",2,2026-02-16
FB026083,CUST019119,P0121,"Excellent phone, camera quality is amazing",5,2023-09-07
FB026084,CUST013920,P0435,Loved the display and performance,5,2025-07-10
FB026085,CUST011599,P0576,Build quality and after-sales support are great,4,2026-02-26
FB026086,CUST011369,P0490,Loved the display and performance,5,2026-06-04
FB026087,CUST048002,P0027,"Very happy with the purchase, smooth experience",4,2023-11-23
FB026088,CUST028425,P0350,"Phone hung frequently, had to get it exchanged",1,2025-10-17
FB026089,CUST015256,P0353,"Phone is okay, expected slightly better battery",3,2024-09-15
FB026090,CUST032007,P0571,"Excellent phone, camera quality is amazing",5,2026-03-08
FB026091,CUST031254,P0216,"Very happy with the purchase, smooth experience",5,2024-03-01
FB026092,CUST004283,P0502,"Phone is okay, expected slightly better battery",3,2024-06-15
FB026093,CUST007995,P0295,Warranty claim process was very slow,2,2024-05-24
FB026094,CUST027920,P0475,"Poor packaging, box was damaged on arrival",2,2024-12-14
FB026095,CUST013355,P0364,Build quality and after-sales support are great,5,2026-04-12
FB026096,CUST012016,P0093,"Battery drains too fast, not worth the price",1,2025-04-28
FB026097,CUST003159,P0101,Super fast delivery and genuine product,5,2023-08-09
FB026098,CUST023148,P0237,Loved the display and performance,5,2024-05-08
FB026099,CUST018391,P0111,"Very happy with the purchase, smooth experience",4,2024-01-07
FB026100,CUST042838,P0558,"Excellent phone, camera quality is amazing",5,2025-10-17
FB026101,CUST016691,P0203,"Very happy with the purchase, smooth experience",5,2026-02-17
FB026102,CUST045979,P0039,"Very happy with the purchase, smooth experience",4,2023-10-16
FB026103,CUST028612,P0075,"It's fine, delivery took a couple of extra days",3,2024-09-20
FB026104,CUST031491,P0069,"Excellent phone, camera quality is amazing",5,2026-02-06
FB026105,CUST002972,P0365,Warranty claim process was very slow,1,2024-06-11
FB026106,CUST028086,P0569,Warranty claim process was very slow,1,2024-10-30
FB026107,CUST000054,P0326,"Poor packaging, box was damaged on arrival",2,2026-06-04
FB026108,CUST043568,P0017,"Very happy with the purchase, smooth experience",4,2024-06-21
FB026109,CUST027441,P0326,"Excellent phone, camera quality is amazing",4,2025-08-22
FB026110,CUST023837,P0509,Build quality and after-sales support are great,4,2024-01-12
FB026111,CUST046384,P0496,"Excellent phone, camera quality is amazing",4,2026-01-25
FB026112,CUST036281,P0472,Build quality and after-sales support are great,4,2023-08-02
FB026113,CUST034697,P0505,"Great value for money, battery life is superb",5,2025-12-31
FB026114,CUST017474,P0144,"Very happy with the purchase, smooth experience",5,2025-06-15
FB026115,CUST009687,P0525,"Phone is okay, expected slightly better battery",3,2023-10-03
FB026116,CUST038066,P0234,"Received a scratched unit, very disappointed",1,2026-05-09
FB026117,CUST028076,P0384,Super fast delivery and genuine product,4,2023-10-06
FB026118,CUST012175,P0105,Super fast delivery and genuine product,4,2025-05-21
FB026119,CUST044106,P0583,"Phone hung frequently, had to get it exchanged",2,2024-03-12
FB026120,CUST022053,P0395,Loved the display and performance,4,2025-06-24
FB026121,CUST013530,P0220,"Poor packaging, box was damaged on arrival",2,2025-06-18
FB026122,CUST009810,P0118,"Average performance, heats up a bit while gaming",3,2026-01-17
FB026123,CUST030195,P0085,"Very happy with the purchase, smooth experience",4,2024-11-19
FB026124,CUST038218,P0449,"It's fine, delivery took a couple of extra days",3,2024-03-13
FB026125,CUST011780,P0110,"Very happy with the purchase, smooth experience",4,2025-12-08
FB026126,CUST037799,P0590,"Great value for money, battery life is superb",5,2024-09-09
FB026127,CUST031081,P0015,"Received a scratched unit, very disappointed",2,2026-03-08
FB026128,CUST001366,P0276,Loved the display and performance,5,2023-11-10
FB026129,CUST016811,P0497,"It's fine, delivery took a couple of extra days",3,2026-04-26
FB026130,CUST045056,P0327,"Excellent phone, camera quality is amazing",5,2024-04-12
FB026131,CUST022575,P0408,Warranty claim process was very slow,2,2024-05-04
FB026132,CUST002105,P0298,"Average performance, heats up a bit while gaming",3,2025-01-04
FB026133,CUST043102,P0363,"Excellent phone, camera quality is amazing",5,2024-07-29
FB026134,CUST038509,P0402,"Battery drains too fast, not worth the price",1,2025-02-05
FB026135,CUST039684,P0327,"Very happy with the purchase, smooth experience",5,2025-05-18
FB026136,CUST040866,P0364,"Phone hung frequently, had to get it exchanged",2,2025-04-28
FB026137,CUST025419,P0253,"Phone hung frequently, had to get it exchanged",2,2026-05-14
FB026138,CUST000454,P0556,Warranty claim process was very slow,1,2023-10-22
FB026139,CUST006248,P0458,"Excellent phone, camera quality is amazing",5,2026-04-04
FB026140,CUST049110,P0247,"Excellent phone, camera quality is amazing",5,2023-08-13
FB026141,CUST021208,P0073,"It's fine, delivery took a couple of extra days",3,2025-10-20
FB026142,CUST016176,P0249,"Battery drains too fast, not worth the price",2,2023-11-19
FB026143,CUST001382,P0389,"Phone is okay, expected slightly better battery",3,2023-12-27
FB026144,CUST017098,P0458,"Very happy with the purchase, smooth experience",4,2024-01-13
FB026145,CUST036906,P0574,"Phone hung frequently, had to get it exchanged",1,2025-09-15
FB026146,CUST037615,P0049,"Great value for money, battery life is superb",5,2023-12-23
FB026147,CUST047224,P0377,"Battery drains too fast, not worth the price",1,2024-11-16
FB026148,CUST013611,P0180,Build quality and after-sales support are great,4,2025-01-16
FB026149,CUST022501,P0129,"Very happy with the purchase, smooth experience",5,2024-04-27
FB026150,CUST019946,P0170,Loved the display and performance,5,2024-07-10
FB026151,CUST047486,P0146,"Excellent phone, camera quality is amazing",5,2023-09-25
FB026152,CUST044398,P0383,"Average performance, heats up a bit while gaming",3,2024-07-29
FB026153,CUST010146,P0401,Super fast delivery and genuine product,5,2025-06-24
FB026154,CUST013533,P0521,"Received a scratched unit, very disappointed",1,2023-09-18
FB026155,CUST005119,P0121,"Very happy with the purchase, smooth experience",5,2026-02-20
FB026156,CUST015310,P0225,"Excellent phone, camera quality is amazing",5,2025-09-03
FB026157,CUST034531,P0498,"Excellent phone, camera quality is amazing",5,2024-01-19
FB026158,CUST024494,P0142,"Very happy with the purchase, smooth experience",4,2025-01-07
FB026159,CUST028513,P0025,Build quality and after-sales support are great,4,2024-12-28
FB026160,CUST015872,P0394,"Poor packaging, box was damaged on arrival",1,2024-12-21
FB026161,CUST011075,P0318,Build quality and after-sales support are great,4,2025-07-28
FB026162,CUST032656,P0003,"Very happy with the purchase, smooth experience",5,2025-12-09
FB026163,CUST017689,P0169,"Phone hung frequently, had to get it exchanged",1,2024-01-12
FB026164,CUST021387,P0171,"Phone is okay, expected slightly better battery",3,2026-02-06
FB026165,CUST006472,P0439,Loved the display and performance,5,2023-07-27
FB026166,CUST038045,P0553,"Very happy with the purchase, smooth experience",4,2025-06-09
FB026167,CUST000584,P0339,"Received a scratched unit, very disappointed",1,2023-09-13
FB026168,CUST015622,P0115,"Battery drains too fast, not worth the price",1,2024-05-19
FB026169,CUST039951,P0044,"It's fine, delivery took a couple of extra days",3,2025-11-15
FB026170,CUST030768,P0598,"Received a scratched unit, very disappointed",1,2023-12-21
FB026171,CUST026585,P0527,Loved the display and performance,4,2026-04-25
FB026172,CUST008014,P0063,"Excellent phone, camera quality is amazing",4,2025-09-29
FB026173,CUST004351,P0308,Super fast delivery and genuine product,5,2026-06-07
FB026174,CUST005919,P0042,"It's fine, delivery took a couple of extra days",3,2023-11-25
FB026175,CUST031497,P0424,"Poor packaging, box was damaged on arrival",1,2024-09-15
FB026176,CUST005596,P0405,Loved the display and performance,4,2023-11-07
FB026177,CUST025756,P0514,Build quality and after-sales support are great,5,2023-09-12
FB026178,CUST029110,P0424,"Very happy with the purchase, smooth experience",5,2024-07-17
FB026179,CUST009688,P0322,"Battery drains too fast, not worth the price",2,2026-01-02
FB026180,CUST042499,P0306,"Poor packaging, box was damaged on arrival",2,2023-12-30
FB026181,CUST038871,P0203,Super fast delivery and genuine product,5,2026-06-25
FB026182,CUST043145,P0023,Build quality and after-sales support are great,5,2025-03-03
FB026183,CUST026540,P0333,"Excellent phone, camera quality is amazing",5,2026-03-07
FB026184,CUST023455,P0410,"Received a scratched unit, very disappointed",1,2026-03-18
FB026185,CUST041250,P0081,"Very happy with the purchase, smooth experience",5,2025-11-22
FB026186,CUST032665,P0036,"Phone is okay, expected slightly better battery",3,2024-03-22
FB026187,CUST014534,P0280,Super fast delivery and genuine product,5,2024-04-18
FB026188,CUST004433,P0385,Build quality and after-sales support are great,5,2023-11-13
FB026189,CUST008085,P0171,Loved the display and performance,5,2025-03-14
FB026190,CUST036419,P0444,Super fast delivery and genuine product,5,2024-09-22
FB026191,CUST016495,P0392,"It's fine, delivery took a couple of extra days",3,2025-03-20
FB026192,CUST027864,P0565,"It's fine, delivery took a couple of extra days",3,2023-07-07
FB026193,CUST000082,P0200,"It's fine, delivery took a couple of extra days",3,2025-01-22
FB026194,CUST024034,P0489,"Phone is okay, expected slightly better battery",3,2024-12-26
FB026195,CUST018336,P0501,"It's fine, delivery took a couple of extra days",3,2025-09-21
FB026196,CUST000540,P0577,"Received a scratched unit, very disappointed",1,2023-08-14
FB026197,CUST037528,P0148,"Average performance, heats up a bit while gaming",3,2025-09-09
FB026198,CUST019626,P0554,Loved the display and performance,5,2023-09-08
FB026199,CUST019158,P0374,"Excellent phone, camera quality is amazing",4,2024-07-25
FB026200,CUST026797,P0418,"Excellent phone, camera quality is amazing",5,2024-04-15
FB026201,CUST005163,P0177,"Excellent phone, camera quality is amazing",5,2026-01-08
FB026202,CUST021055,P0227,"Poor packaging, box was damaged on arrival",1,2024-10-25
FB026203,CUST018479,P0523,"Very happy with the purchase, smooth experience",4,2025-06-03
FB026204,CUST016236,P0456,"Very happy with the purchase, smooth experience",5,2025-10-17
FB026205,CUST027461,P0141,"Phone hung frequently, had to get it exchanged",1,2025-10-16
FB026206,CUST030986,P0079,"Excellent phone, camera quality is amazing",4,2025-10-27
FB026207,CUST025414,P0551,Super fast delivery and genuine product,4,2025-12-28
FB026208,CUST040718,P0333,Loved the display and performance,4,2024-11-25
FB026209,CUST049791,P0318,Warranty claim process was very slow,2,2024-07-11
FB026210,CUST006493,P0545,Build quality and after-sales support are great,5,2026-01-22
FB026211,CUST032477,P0239,"Excellent phone, camera quality is amazing",4,2024-10-08
FB026212,CUST045114,P0483,Loved the display and performance,5,2025-11-22
FB026213,CUST035316,P0200,"Very happy with the purchase, smooth experience",4,2023-09-11
FB026214,CUST006504,P0169,"Received a scratched unit, very disappointed",2,2026-01-25
FB026215,CUST020766,P0564,Super fast delivery and genuine product,5,2024-07-13
FB026216,CUST038435,P0145,"Excellent phone, camera quality is amazing",5,2025-07-11
FB026217,CUST034386,P0598,"Great value for money, battery life is superb",4,2023-12-19
FB026218,CUST022614,P0101,"Phone hung frequently, had to get it exchanged",1,2024-10-31
FB026219,CUST044459,P0237,Super fast delivery and genuine product,4,2023-10-04
FB026220,CUST028666,P0579,Warranty claim process was very slow,1,2026-02-05
FB026221,CUST027327,P0496,Build quality and after-sales support are great,5,2024-06-22
FB026222,CUST013859,P0212,"Phone is okay, expected slightly better battery",3,2024-02-15
FB026223,CUST010390,P0170,Build quality and after-sales support are great,5,2023-12-01
FB026224,CUST032681,P0016,Loved the display and performance,5,2024-01-29
FB026225,CUST018211,P0280,"Phone is okay, expected slightly better battery",3,2023-08-21
FB026226,CUST029246,P0011,Loved the display and performance,5,2024-07-17
FB026227,CUST026753,P0326,"Great value for money, battery life is superb",5,2026-03-27
FB026228,CUST040886,P0216,"Excellent phone, camera quality is amazing",4,2025-11-27
FB026229,CUST026310,P0004,"Average performance, heats up a bit while gaming",3,2025-08-16
FB026230,CUST029004,P0259,"Average performance, heats up a bit while gaming",3,2023-11-15
FB026231,CUST019699,P0554,Build quality and after-sales support are great,5,2024-01-17
FB026232,CUST027255,P0590,Super fast delivery and genuine product,5,2023-11-17
FB026233,CUST009351,P0122,Super fast delivery and genuine product,5,2024-05-03
FB026234,CUST009471,P0385,"Battery drains too fast, not worth the price",2,2024-05-17
FB026235,CUST046075,P0328,Super fast delivery and genuine product,5,2023-09-06
FB026236,CUST019615,P0419,"Received a scratched unit, very disappointed",2,2025-10-15
FB026237,CUST046412,P0451,"Phone is okay, expected slightly better battery",3,2024-11-02
FB026238,CUST045850,P0330,"Excellent phone, camera quality is amazing",4,2025-04-20
FB026239,CUST027792,P0413,Loved the display and performance,5,2023-11-09
FB026240,CUST042081,P0212,Build quality and after-sales support are great,5,2024-05-14
FB026241,CUST033580,P0358,Loved the display and performance,5,2023-12-27
FB026242,CUST037104,P0524,Build quality and after-sales support are great,5,2024-02-26
FB026243,CUST045543,P0407,"It's fine, delivery took a couple of extra days",3,2024-05-07
FB026244,CUST026353,P0017,"It's fine, delivery took a couple of extra days",3,2025-03-06
FB026245,CUST039761,P0519,"Excellent phone, camera quality is amazing",4,2024-09-27
FB026246,CUST035262,P0075,"Phone is okay, expected slightly better battery",3,2024-08-26
FB026247,CUST029171,P0023,Loved the display and performance,5,2025-12-12
FB026248,CUST019492,P0129,Loved the display and performance,4,2024-09-04
FB026249,CUST028137,P0391,"Very happy with the purchase, smooth experience",4,2023-09-25
FB026250,CUST000171,P0083,"Poor packaging, box was damaged on arrival",2,2024-05-01
FB026251,CUST029560,P0457,Build quality and after-sales support are great,5,2024-08-27
FB026252,CUST016722,P0415,Super fast delivery and genuine product,4,2025-12-31
FB026253,CUST032625,P0513,"Excellent phone, camera quality is amazing",4,2025-10-05
FB026254,CUST044105,P0547,Loved the display and performance,5,2024-09-25
FB026255,CUST024897,P0122,Loved the display and performance,4,2023-09-12
FB026256,CUST029861,P0264,"Phone hung frequently, had to get it exchanged",2,2025-05-12
FB026257,CUST025082,P0126,Super fast delivery and genuine product,4,2025-09-01
FB026258,CUST045652,P0016,"Phone is okay, expected slightly better battery",3,2024-04-16
FB026259,CUST042142,P0453,"Received a scratched unit, very disappointed",2,2024-12-27
FB026260,CUST037499,P0009,"Excellent phone, camera quality is amazing",5,2024-05-27
FB026261,CUST021653,P0468,"Great value for money, battery life is superb",4,2025-12-14
FB026262,CUST031036,P0436,Warranty claim process was very slow,1,2024-12-16
FB026263,CUST026414,P0359,"Excellent phone, camera quality is amazing",4,2025-11-18
FB026264,CUST035678,P0314,"Battery drains too fast, not worth the price",1,2023-09-07
FB026265,CUST022065,P0056,Super fast delivery and genuine product,5,2026-04-13
FB026266,CUST011965,P0385,Loved the display and performance,4,2023-11-22
FB026267,CUST010752,P0477,Build quality and after-sales support are great,4,2024-10-27
FB026268,CUST042749,P0371,"Excellent phone, camera quality is amazing",5,2026-01-27
FB026269,CUST043901,P0054,Build quality and after-sales support are great,5,2024-06-19
FB026270,CUST036762,P0210,"Very happy with the purchase, smooth experience",4,2025-11-30
FB026271,CUST014540,P0342,"Very happy with the purchase, smooth experience",4,2023-11-17
FB026272,CUST034130,P0558,"Excellent phone, camera quality is amazing",5,2024-01-20
FB026273,CUST002410,P0550,Loved the display and performance,5,2024-08-25
FB026274,CUST012497,P0344,"Phone hung frequently, had to get it exchanged",2,2024-02-04
FB026275,CUST020412,P0116,Super fast delivery and genuine product,4,2025-03-05
FB026276,CUST024652,P0172,"Phone is okay, expected slightly better battery",3,2025-09-06
FB026277,CUST012115,P0509,"Excellent phone, camera quality is amazing",5,2025-06-15
FB026278,CUST008918,P0051,"Very happy with the purchase, smooth experience",5,2024-06-11
FB026279,CUST025832,P0318,"Excellent phone, camera quality is amazing",5,2024-01-19
FB026280,CUST041928,P0054,"Excellent phone, camera quality is amazing",4,2024-04-28
FB026281,CUST030573,P0044,"It's fine, delivery took a couple of extra days",3,2026-03-11
FB026282,CUST043232,P0191,Super fast delivery and genuine product,4,2025-04-05
FB026283,CUST038808,P0580,"Phone hung frequently, had to get it exchanged",2,2026-04-27
FB026284,CUST025832,P0404,"It's fine, delivery took a couple of extra days",3,2024-08-22
FB026285,CUST008380,P0477,"Great value for money, battery life is superb",4,2024-02-04
FB026286,CUST007658,P0248,"Very happy with the purchase, smooth experience",4,2026-05-11
FB026287,CUST042270,P0436,"Received a scratched unit, very disappointed",1,2024-03-17
FB026288,CUST030846,P0302,"Great value for money, battery life is superb",4,2026-01-22
FB026289,CUST017813,P0022,Warranty claim process was very slow,2,2025-01-21
FB026290,CUST008501,P0326,"Battery drains too fast, not worth the price",1,2024-06-17
FB026291,CUST016133,P0368,"Very happy with the purchase, smooth experience",5,2023-09-09
FB026292,CUST000030,P0364,Loved the display and performance,5,2025-11-28
FB026293,CUST029687,P0002,"Average performance, heats up a bit while gaming",3,2026-01-01
FB026294,CUST034615,P0066,Loved the display and performance,4,2026-03-19
FB026295,CUST049541,P0312,"Very happy with the purchase, smooth experience",5,2024-12-15
FB026296,CUST031203,P0140,Build quality and after-sales support are great,4,2026-07-05
FB026297,CUST044694,P0594,Loved the display and performance,4,2024-06-12
FB026298,CUST020499,P0171,Build quality and after-sales support are great,4,2026-06-07
FB026299,CUST020998,P0217,"Very happy with the purchase, smooth experience",5,2024-10-15
FB026300,CUST007952,P0341,Warranty claim process was very slow,1,2025-04-20
FB026301,CUST010791,P0426,"Very happy with the purchase, smooth experience",4,2024-04-30
FB026302,CUST026984,P0536,Super fast delivery and genuine product,5,2025-02-26
FB026303,CUST021917,P0143,"Very happy with the purchase, smooth experience",5,2026-03-07
FB026304,CUST035323,P0486,"Phone is okay, expected slightly better battery",3,2025-08-22
FB026305,CUST013101,P0451,"Very happy with the purchase, smooth experience",4,2025-03-25
FB026306,CUST024413,P0196,"Great value for money, battery life is superb",4,2024-05-06
FB026307,CUST029146,P0536,"Battery drains too fast, not worth the price",2,2024-01-05
FB026308,CUST047430,P0582,Super fast delivery and genuine product,4,2024-05-05
FB026309,CUST026738,P0554,Super fast delivery and genuine product,4,2023-12-16
FB026310,CUST002938,P0321,Super fast delivery and genuine product,4,2023-10-29
FB026311,CUST040477,P0111,"Average performance, heats up a bit while gaming",3,2026-02-02
FB026312,CUST005724,P0540,"Phone hung frequently, had to get it exchanged",1,2024-01-31
FB026313,CUST036835,P0199,Loved the display and performance,4,2023-08-21
FB026314,CUST041697,P0541,"Received a scratched unit, very disappointed",2,2025-01-29
FB026315,CUST006791,P0167,"Poor packaging, box was damaged on arrival",2,2025-02-16
FB026316,CUST024113,P0242,Build quality and after-sales support are great,5,2024-08-16
FB026317,CUST005477,P0015,"Excellent phone, camera quality is amazing",4,2024-10-27
FB026318,CUST038049,P0497,"Phone is okay, expected slightly better battery",3,2023-07-12
FB026319,CUST018642,P0526,"Excellent phone, camera quality is amazing",5,2025-10-29
FB026320,CUST027748,P0351,Super fast delivery and genuine product,5,2024-06-21
FB026321,CUST037874,P0272,Loved the display and performance,5,2024-11-01
FB026322,CUST022792,P0509,Super fast delivery and genuine product,5,2025-10-31
FB026323,CUST041923,P0519,Loved the display and performance,5,2023-09-21
FB026324,CUST003086,P0252,Loved the display and performance,5,2026-06-13
FB026325,CUST023619,P0287,Loved the display and performance,4,2026-02-23
FB026326,CUST002183,P0241,Build quality and after-sales support are great,5,2026-01-31
FB026327,CUST041385,P0253,Loved the display and performance,4,2026-02-16
FB026328,CUST019145,P0343,"It's fine, delivery took a couple of extra days",3,2024-10-19
FB026329,CUST018856,P0148,"Poor packaging, box was damaged on arrival",2,2024-02-21
FB026330,CUST030341,P0412,"Poor packaging, box was damaged on arrival",1,2025-09-15
FB026331,CUST020480,P0461,"Phone hung frequently, had to get it exchanged",2,2023-08-18
FB026332,CUST021561,P0100,"Poor packaging, box was damaged on arrival",1,2025-09-19
FB026333,CUST005826,P0303,Super fast delivery and genuine product,5,2025-04-13
FB026334,CUST002852,P0336,"Phone hung frequently, had to get it exchanged",2,2025-06-29
FB026335,CUST025801,P0422,"Battery drains too fast, not worth the price",2,2024-11-06
FB026336,CUST005792,P0096,"Very happy with the purchase, smooth experience",4,2024-11-16
FB026337,CUST021219,P0399,Build quality and after-sales support are great,5,2024-01-09
FB026338,CUST005146,P0191,"Phone hung frequently, had to get it exchanged",2,2025-06-05
FB026339,CUST029939,P0355,Super fast delivery and genuine product,4,2025-03-07
FB026340,CUST010474,P0310,Loved the display and performance,5,2024-05-23
FB026341,CUST034752,P0428,"Phone is okay, expected slightly better battery",3,2024-12-01
FB026342,CUST001452,P0071,"Very happy with the purchase, smooth experience",5,2024-08-29
FB026343,CUST003628,P0007,"Phone is okay, expected slightly better battery",3,2024-08-04
FB026344,CUST039325,P0173,"Great value for money, battery life is superb",4,2026-01-12
FB026345,CUST000722,P0031,Build quality and after-sales support are great,5,2024-04-25
FB026346,CUST044095,P0355,Loved the display and performance,5,2025-05-04
FB026347,CUST042145,P0132,"Received a scratched unit, very disappointed",1,2025-10-03
FB026348,CUST023388,P0284,Loved the display and performance,5,2024-07-21
FB026349,CUST031087,P0411,Build quality and after-sales support are great,5,2025-12-01
FB026350,CUST024587,P0483,Loved the display and performance,4,2026-04-04
FB026351,CUST007966,P0135,"Battery drains too fast, not worth the price",2,2024-09-21
FB026352,CUST019745,P0313,"Average performance, heats up a bit while gaming",3,2024-08-08
FB026353,CUST023406,P0398,"Excellent phone, camera quality is amazing",5,2026-06-30
FB026354,CUST048224,P0304,"Great value for money, battery life is superb",5,2024-08-27
FB026355,CUST032802,P0132,"Very happy with the purchase, smooth experience",4,2024-11-03
FB026356,CUST001176,P0336,"Average performance, heats up a bit while gaming",3,2023-09-03
FB026357,CUST016040,P0013,Loved the display and performance,4,2024-09-24
FB026358,CUST020769,P0596,Super fast delivery and genuine product,5,2025-04-29
FB026359,CUST019345,P0270,"Phone is okay, expected slightly better battery",3,2024-11-12
FB026360,CUST042309,P0198,"Received a scratched unit, very disappointed",2,2026-01-30
FB026361,CUST021758,P0113,Warranty claim process was very slow,1,2026-03-25
FB026362,CUST043595,P0018,"Received a scratched unit, very disappointed",1,2023-08-18
FB026363,CUST037300,P0300,"Battery drains too fast, not worth the price",2,2024-04-14
FB026364,CUST032341,P0220,"Average performance, heats up a bit while gaming",3,2024-06-04
FB026365,CUST016987,P0236,Loved the display and performance,4,2024-11-02
FB026366,CUST019244,P0179,"Very happy with the purchase, smooth experience",4,2024-10-05
FB026367,CUST002051,P0599,Super fast delivery and genuine product,5,2026-05-17
FB026368,CUST034302,P0017,"Great value for money, battery life is superb",5,2023-09-22
FB026369,CUST045252,P0599,Build quality and after-sales support are great,4,2026-01-02
FB026370,CUST008703,P0348,Build quality and after-sales support are great,4,2024-08-13
FB026371,CUST046988,P0012,"Poor packaging, box was damaged on arrival",2,2024-09-17
FB026372,CUST039214,P0309,"Great value for money, battery life is superb",5,2023-09-22
FB026373,CUST030994,P0454,"Phone hung frequently, had to get it exchanged",1,2023-11-27
FB026374,CUST021445,P0441,"Battery drains too fast, not worth the price",1,2023-12-20
FB026375,CUST000015,P0237,Loved the display and performance,4,2025-11-15
FB026376,CUST044766,P0280,"Excellent phone, camera quality is amazing",4,2026-04-22
